UserID,UserName,Age,Gender,Email,Total_Courses_Enrolled,Enrollment_Frequency_Days,Preferred_Category,Preferred_Level,Avg_Spending_Per_Learner,Diversity_Score,Learning_Depth_Index,Assigned_Segment
U01713,dholland,15,Male,alec88@gmail.com,4,98.33333333333333,Cybersecurity,Advanced,112.895,4,0.0,0
U01714,patricia40,24,Female,hwebb@outlook.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U01715,edwardsjose,27,Male,vincent79@outlook.com,1,0.0,Design,Beginner,0.0,1,1.0,2
U01716,asalinas,22,Female,michelle32@outlook.com,1,0.0,Web Development,Advanced,57.32,1,0.0,0
U01717,heather15,20,Male,calebflores@hotmail.com,1,0.0,Data Science,Beginner,299.57,1,1.0,2
U01718,michelledecker,23,Male,kevin26@yahoo.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U01719,ooliver,32,Female,reesekathy@outlook.com,1,0.0,Finance,Intermediate,119.04,1,0.0,3
U01720,stoutaustin,21,Female,jeanne53@hotmail.com,15,25.785714285714285,Data Science,Beginner,110.398,8,0.4666666666666667,1
U01721,lperry,15,Female,johnbarry@outlook.com,10,29.666666666666668,Web Development,Advanced,81.029,7,0.3,1
U01722,dale82,30,Female,seanreynolds@outlook.com,1,0.0,Machine Learning,Advanced,0.0,1,0.0,0
U01723,maryharrison,32,Female,stephaniedixon@outlook.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U01724,juan81,17,Male,scottmendoza@hotmail.com,16,23.533333333333335,Design,Advanced,76.735625,10,0.3125,1
U01725,klinekevin,33,Male,wernerjonathan@hotmail.com,2,68.0,Design,Advanced,0.0,2,0.5,0
U01726,qschwartz,32,Female,chelseycoleman@gmail.com,13,24.083333333333332,Design,Advanced,77.59076923076924,9,0.23076923076923078,1
U01727,zachary70,15,Female,melindajones@outlook.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U01728,lmclaughlin,33,Female,charlescooley@outlook.com,2,166.0,Design,Advanced,0.0,2,0.5,0
U01729,michael78,29,Female,dwayne77@yahoo.com,15,23.5,Project Management,Advanced,160.0033333333333,10,0.3333333333333333,1
U01730,blackkarl,27,Female,gbarton@yahoo.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U01731,andrewreed,28,Male,michaelbrown@hotmail.com,1,0.0,Finance,Intermediate,0.0,1,0.0,3
U01732,xferrell,17,Female,woodjames@outlook.com,2,192.0,Design,Advanced,0.0,2,0.0,0
U01733,jeffreyprice,20,Female,bgreen@yahoo.com,4,21.333333333333332,Data Science,Intermediate,143.985,4,0.25,3
U01734,oortega,29,Male,tommy76@yahoo.com,3,32.5,Business,Intermediate,148.35333333333332,3,0.0,3
U01735,brentanderson,29,Male,alexisbird@gmail.com,1,0.0,Web Development,Advanced,57.32,1,0.0,0
U01736,leah74,17,Male,mark33@yahoo.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U01737,scottnelson,23,Male,daltonandrews@outlook.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U01738,aortiz,16,Female,qgraham@outlook.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U01739,mauriceponce,19,Male,apalmer@hotmail.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U01740,johnbridges,20,Male,claudiafox@outlook.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U01741,uadams,30,Male,jonessteven@yahoo.com,2,139.0,Data Science,Beginner,0.0,2,0.5,2
U01742,lyork,30,Female,psmith@yahoo.com,2,154.0,Finance,Beginner,0.0,1,0.5,2
U01743,mhunter,15,Male,wagnerjerry@yahoo.com,1,0.0,Machine Learning,Advanced,0.0,1,0.0,0
U01744,john10,22,Male,kingcourtney@yahoo.com,4,28.333333333333332,Business,Advanced,166.315,4,0.0,0
U01745,jasonwatts,21,Female,wvilla@yahoo.com,13,22.833333333333332,Data Science,Beginner,124.81846153846153,7,0.38461538461538464,1
U01746,jodiortega,24,Male,nathaniel40@outlook.com,14,24.384615384615383,Digital Marketing,Beginner,114.80357142857143,8,0.6428571428571429,1
U01747,kyle18,19,Female,derrickkelley@hotmail.com,4,68.33333333333333,Digital Marketing,Intermediate,44.335,4,0.25,3
U01748,williamsadam,22,Male,joseph49@outlook.com,1,0.0,Cybersecurity,Intermediate,394.26,1,0.0,3
U01749,fmiles,31,Female,james11@hotmail.com,1,0.0,Design,Advanced,276.37,1,0.0,0
U01750,stephanieshaw,24,Male,victoria11@gmail.com,4,66.0,Business,Beginner,156.91500000000002,4,0.5,2
U01751,mcbridepatrick,25,Female,brandon18@yahoo.com,1,0.0,Machine Learning,Advanced,0.78,1,0.0,0
U01752,johnharris,34,Female,kimvincent@outlook.com,4,89.0,Artificial Intelligence,Advanced,75.495,4,0.25,0
U01753,kirbyelijah,17,Female,biancaarmstrong@yahoo.com,1,0.0,Business,Advanced,0.0,1,0.0,0
U01754,qdiaz,22,Male,henglish@yahoo.com,1,0.0,Artificial Intelligence,Beginner,0.0,1,1.0,2
U01755,andrewskelly,26,Female,michellereyes@outlook.com,1,0.0,Business,Beginner,285.05,1,1.0,2
U01756,uortiz,21,Male,anita87@gmail.com,2,62.0,Machine Learning,Beginner,0.0,2,0.5,2
U01757,ycarter,26,Female,mariah38@hotmail.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U01758,yhall,16,Female,anelson@yahoo.com,1,0.0,Business,Intermediate,326.02,1,0.0,3
U01759,pwebster,21,Male,scott26@outlook.com,1,0.0,Design,Advanced,276.37,1,0.0,0
U01760,eric06,19,Male,smoreno@gmail.com,1,0.0,Artificial Intelligence,Beginner,490.9,1,1.0,2
U01761,mark03,31,Male,gabriel32@yahoo.com,2,225.0,Business,Advanced,0.0,2,0.0,0
U01762,dustin24,33,Male,reeveschristopher@yahoo.com,15,17.142857142857142,Marketing,Advanced,95.136,11,0.26666666666666666,1
U01763,sharon32,24,Male,jimmy75@outlook.com,1,0.0,Artificial Intelligence,Beginner,248.1,1,1.0,2
U01764,cowanaustin,30,Male,gomezjennifer@hotmail.com,2,79.0,Business,Beginner,142.525,2,1.0,2
U01765,patrick83,24,Female,lwilliamson@yahoo.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U01766,michaelmiller,33,Female,jamie43@hotmail.com,3,62.5,Cybersecurity,Advanced,207.6933333333333,3,0.3333333333333333,0
U01767,thomas29,15,Female,housestephen@yahoo.com,1,0.0,Digital Marketing,Beginner,0.0,1,1.0,2
U01768,turnercorey,26,Female,paul81@outlook.com,2,127.0,Cybersecurity,Advanced,0.0,2,0.0,0
U01769,khanrenee,15,Male,kirkwagner@gmail.com,4,67.66666666666667,Digital Marketing,Beginner,13.465,4,0.5,2
U01770,daviselizabeth,22,Female,bryantmichael@outlook.com,2,189.0,Cybersecurity,Advanced,0.0,2,0.5,0
U01771,calebmorgan,21,Male,baileymax@gmail.com,3,90.0,Design,Advanced,115.82999999999998,3,0.0,0
U01772,elizabethrodriguez,32,Female,uburns@outlook.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U01773,tanya67,17,Male,ernestgregory@outlook.com,16,21.066666666666666,Artificial Intelligence,Beginner,162.28375000000003,8,0.5625,1
U01774,holly96,17,Male,stephen91@outlook.com,1,0.0,Cybersecurity,Beginner,0.0,1,1.0,2
U01775,nancyhart,31,Female,carterlisa@outlook.com,2,61.0,Design,Advanced,0.0,2,0.5,0
U01776,websterkaren,30,Female,robertclayton@hotmail.com,2,190.0,Business,Advanced,0.0,2,0.5,0
U01777,justin83,27,Male,kimberly25@hotmail.com,1,0.0,Web Development,Beginner,0.0,1,1.0,2
U01778,phillip31,24,Female,robertnavarro@outlook.com,2,73.0,Data Science,Beginner,0.0,2,0.5,2
U01779,sarahtrujillo,31,Male,jeremy60@yahoo.com,1,0.0,Marketing,Intermediate,0.0,1,0.0,3
U01780,smithtimothy,27,Male,rblair@hotmail.com,1,0.0,Project Management,Advanced,346.71,1,0.0,0
U01781,cortezmorgan,30,Male,lhuynh@gmail.com,1,0.0,Project Management,Intermediate,0.0,1,0.0,3
U01782,david48,17,Female,martinmatthew@yahoo.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U01783,mcconnellerica,28,Male,ellismark@yahoo.com,3,40.5,Business,Advanced,19.106666666666666,3,0.0,0
U01784,ccarr,32,Female,richardbarnes@gmail.com,1,0.0,Finance,Intermediate,119.04,1,0.0,3
U01785,masonrachel,34,Female,feliciashannon@gmail.com,1,0.0,Machine Learning,Intermediate,0.0,1,0.0,3
U01786,joseph21,25,Female,michaeljimenez@hotmail.com,13,27.75,Finance,Advanced,118.44461538461539,8,0.3076923076923077,1
U01787,kristin95,30,Female,roybowen@outlook.com,2,213.0,Artificial Intelligence,Advanced,133.465,2,0.0,0
U01788,sayers,15,Male,francisdenise@gmail.com,2,116.0,Artificial Intelligence,Advanced,44.795,2,0.0,0
U01789,rodriguezjacob,33,Female,bryandennis@hotmail.com,15,20.571428571428573,Data Science,Beginner,96.142,8,0.4666666666666667,1
U01790,jerrydavidson,25,Male,salazarkyle@hotmail.com,1,0.0,Data Science,Beginner,299.57,1,1.0,2
U01791,richardrandy,31,Female,reneecampbell@outlook.com,2,80.0,Finance,Advanced,26.93,2,0.5,0
U01792,charlottelewis,15,Male,zstewart@outlook.com,1,0.0,Finance,Beginner,53.86,1,1.0,2
U01793,alexandrawright,30,Male,vasqueztristan@gmail.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U01794,mcbrideamy,26,Male,woodsamantha@outlook.com,1,0.0,Business,Advanced,0.0,1,0.0,0
U01795,wtorres,15,Female,jessica84@outlook.com,13,27.083333333333332,Artificial Intelligence,Advanced,88.11999999999999,9,0.3076923076923077,1
U01796,catherinegonzales,15,Male,paul98@hotmail.com,1,0.0,Web Development,Advanced,0.0,1,0.0,0
U01797,linda33,33,Male,adamlee@gmail.com,1,0.0,Artificial Intelligence,Beginner,490.9,1,1.0,2
U01798,gregoryjenkins,18,Male,vwolfe@yahoo.com,1,0.0,Business,Advanced,487.92,1,0.0,0
U01799,jacobssusan,33,Female,kdaniels@hotmail.com,1,0.0,Business,Advanced,0.0,1,0.0,0
U01800,melaniejacobson,25,Female,kimhoward@yahoo.com,2,36.0,Artificial Intelligence,Beginner,124.05,2,0.5,2
U01801,julialong,20,Male,dhernandez@gmail.com,1,0.0,Cybersecurity,Intermediate,394.26,1,0.0,3
U01802,oharris,15,Female,kevin83@outlook.com,1,0.0,Design,Advanced,276.37,1,0.0,0
U01803,brett15,27,Female,susandavis@yahoo.com,3,141.5,Programming,Beginner,114.20333333333333,3,0.6666666666666666,2
U01804,nicoletaylor,20,Female,whitecarol@hotmail.com,2,45.0,Digital Marketing,Advanced,0.0,2,0.5,0
U01805,bridget73,21,Male,swilson@outlook.com,15,23.0,Cybersecurity,Beginner,28.797333333333334,9,0.4,1
U01806,hgomez,26,Male,annalee@gmail.com,1,0.0,Finance,Beginner,0.0,1,1.0,2
U01807,veronica27,31,Male,heather88@hotmail.com,2,222.0,Artificial Intelligence,Advanced,245.45,2,0.5,0
U01808,stephenwebster,15,Male,faulknergregory@gmail.com,3,122.0,Digital Marketing,Advanced,228.22333333333333,2,0.3333333333333333,0
U01809,alexanderyork,24,Female,sanchezmichelle@gmail.com,13,24.75,Cybersecurity,Beginner,109.82923076923075,8,0.46153846153846156,1
U01810,bridgetjohnson,15,Female,cgonzalez@outlook.com,15,24.571428571428573,Business,Advanced,149.47066666666666,8,0.2,1
U01811,lauriejoyce,28,Female,tsparks@yahoo.com,1,0.0,Finance,Advanced,0.0,1,0.0,0
U01812,drussell,17,Male,vbernard@gmail.com,15,23.928571428571427,Data Science,Advanced,53.23533333333333,10,0.3333333333333333,1
U01813,williamstone,24,Female,amber77@yahoo.com,1,0.0,Data Science,Beginner,0.0,1,1.0,2
U01814,gwilliams,17,Female,donaldconrad@hotmail.com,3,61.0,Machine Learning,Advanced,157.42666666666665,3,0.3333333333333333,0
U01815,younggina,30,Male,kristineaton@hotmail.com,1,0.0,Design,Beginner,0.0,1,1.0,2
U01816,dwayneatkins,21,Male,teresa09@outlook.com,2,212.0,Data Science,Beginner,0.0,2,1.0,2
U01817,hillbrian,33,Male,cody19@yahoo.com,1,0.0,Business,Advanced,0.0,1,0.0,0
U01818,samuel96,15,Male,leahlambert@gmail.com,2,13.0,Finance,Beginner,26.93,2,0.5,2
U01819,kmontgomery,17,Male,qvelasquez@outlook.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U01820,vmorrow,24,Male,douglas57@gmail.com,15,23.357142857142858,Business,Advanced,160.504,11,0.3333333333333333,1
U01821,blankenshipmichael,22,Male,stephaniejohnston@outlook.com,1,0.0,Business,Advanced,0.0,1,0.0,0
U01822,harriseric,22,Male,clee@yahoo.com,15,24.928571428571427,Finance,Advanced,29.802000000000003,9,0.3333333333333333,1
U01823,djarvis,22,Male,mahoneymichael@gmail.com,1,0.0,Finance,Advanced,0.0,1,0.0,0
U01824,austinbethany,20,Male,scott08@yahoo.com,1,0.0,Project Management,Beginner,327.99,1,1.0,2
U01825,jeff93,25,Male,xchavez@gmail.com,14,19.53846153846154,Machine Learning,Intermediate,54.151428571428575,9,0.2857142857142857,1
U01826,jenniferfields,17,Male,bryantchristopher@outlook.com,1,0.0,Digital Marketing,Beginner,0.0,1,1.0,2
U01827,mitchellmarsh,28,Male,robin95@outlook.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U01828,molly55,21,Male,stephanie34@hotmail.com,1,0.0,Digital Marketing,Advanced,177.34,1,0.0,0
U01829,walkerlisa,27,Male,deannaoconnor@yahoo.com,2,83.0,Cybersecurity,Intermediate,0.0,2,0.0,3
U01830,james96,15,Male,gmedina@hotmail.com,1,0.0,Web Development,Advanced,37.89,1,0.0,0
U01831,eherrera,34,Female,perkinsedwin@yahoo.com,1,0.0,Programming,Beginner,472.28,1,1.0,2
U01832,rebecca57,24,Male,rosstammy@yahoo.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U01833,brittneyphillips,16,Male,mccoycraig@outlook.com,2,161.0,Business,Advanced,243.96,2,0.0,0
U01834,rebecca24,33,Female,sara87@outlook.com,1,0.0,Machine Learning,Intermediate,0.0,1,0.0,3
U01835,williamfranklin,27,Male,dylanvargas@hotmail.com,2,6.0,Marketing,Advanced,0.0,1,0.0,0
U01836,daniel27,32,Female,eric61@hotmail.com,1,0.0,Data Science,Beginner,299.57,1,1.0,2
U01837,ogutierrez,24,Female,omolina@yahoo.com,1,0.0,Business,Intermediate,326.02,1,0.0,3
U01838,haynesrobert,24,Male,lwebster@hotmail.com,2,47.0,Cybersecurity,Intermediate,0.0,2,0.0,3
U01839,kmelton,22,Female,juliecombs@hotmail.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U01840,bradley44,35,Female,sharris@hotmail.com,14,23.692307692307693,Machine Learning,Beginner,32.91642857142857,10,0.42857142857142855,1
U01841,jessicagonzalez,18,Female,jennifer41@outlook.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U01842,serranoandre,33,Female,john25@outlook.com,13,28.333333333333332,Artificial Intelligence,Beginner,89.94461538461539,9,0.46153846153846156,1
U01843,tiffany83,19,Female,jonathancarson@hotmail.com,1,0.0,Web Development,Advanced,0.0,1,0.0,0
U01844,colemanmelissa,18,Female,isaac36@outlook.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U01845,andrewbell,17,Female,fosborne@gmail.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U01846,kevinalexander,21,Female,campbelljames@hotmail.com,2,77.0,Cybersecurity,Advanced,58.84,2,0.5,0
U01847,ujohnson,18,Female,tbridges@yahoo.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U01848,jhoward,30,Female,msmith@gmail.com,1,0.0,Business,Advanced,0.0,1,0.0,0
U01849,elizabethfloyd,23,Male,meganbenson@hotmail.com,1,0.0,Project Management,Intermediate,0.0,1,0.0,3
U01850,justin74,29,Female,lee01@gmail.com,3,126.0,Data Science,Intermediate,139.53666666666666,2,0.3333333333333333,3
U01851,abarnes,20,Male,adavis@outlook.com,4,80.0,Business,Intermediate,167.1575,3,0.0,3
U01852,schwartzgregory,19,Female,jacobslindsey@gmail.com,4,73.66666666666667,Cybersecurity,Intermediate,128.325,4,0.25,3
U01853,boydsherry,31,Male,zhangtonya@outlook.com,1,0.0,Artificial Intelligence,Intermediate,89.59,1,0.0,3
U01854,pruittdavid,16,Male,ryan07@gmail.com,13,26.583333333333332,Finance,Advanced,89.27230769230769,9,0.3076923076923077,1
U01855,krichardson,15,Female,karen00@gmail.com,1,0.0,Finance,Beginner,53.86,1,1.0,2
U01856,cohenlauren,27,Male,michaeljones@outlook.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U01857,aprilvincent,27,Female,briggssheila@outlook.com,2,46.0,Design,Advanced,26.93,2,0.5,0
U01858,clarkebianca,34,Female,davidfitzpatrick@gmail.com,1,0.0,Project Management,Intermediate,0.0,1,0.0,3
U01859,thomas50,24,Female,dmiller@gmail.com,1,0.0,Web Development,Beginner,0.0,1,1.0,2
U01860,bhardy,19,Male,kevin81@yahoo.com,3,168.5,Business,Advanced,162.64000000000001,3,0.3333333333333333,0
U01861,ddominguez,28,Female,wilsonlisa@outlook.com,2,85.0,Web Development,Advanced,47.605000000000004,1,0.0,0
U01862,daniel53,24,Male,uchaney@yahoo.com,1,0.0,Digital Marketing,Intermediate,0.0,1,0.0,3
U01863,wlopez,26,Male,cbutler@outlook.com,1,0.0,Project Management,Intermediate,342.61,1,0.0,3
U01864,michelleharper,15,Male,timothy88@yahoo.com,1,0.0,Marketing,Intermediate,0.0,1,0.0,3
U01865,josephwilson,18,Male,stacylowe@yahoo.com,4,89.0,Programming,Beginner,0.0,3,0.5,2
U01866,davidharrell,25,Male,rnicholson@gmail.com,1,0.0,Project Management,Intermediate,0.0,1,0.0,3
U01867,monica16,24,Female,shari53@gmail.com,13,24.25,Artificial Intelligence,Beginner,68.62307692307692,8,0.5384615384615384,1
U01868,leslie60,27,Female,lowehector@outlook.com,2,282.0,Cybersecurity,Beginner,0.0,2,0.5,2
U01869,obennett,32,Male,cnguyen@hotmail.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U01870,edwin11,28,Female,kblanchard@outlook.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U01871,danielparks,21,Male,debra91@hotmail.com,14,21.76923076923077,Data Science,Intermediate,65.46642857142858,8,0.21428571428571427,1
U01872,gatesbrittany,28,Female,bobby06@outlook.com,14,23.846153846153847,Business,Intermediate,148.88642857142855,10,0.35714285714285715,1
U01873,jason10,26,Male,travischristopher@hotmail.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U01874,lancelove,15,Female,kbass@outlook.com,1,0.0,Artificial Intelligence,Intermediate,415.51,1,0.0,3
U01875,williamhardy,30,Male,ortizjoshua@gmail.com,1,0.0,Business,Beginner,285.05,1,1.0,2
U01876,pam38,17,Male,suzanne43@outlook.com,14,25.615384615384617,Programming,Beginner,69.41571428571429,7,0.42857142857142855,1
U01877,elizabethmassey,19,Male,kimberlydorsey@gmail.com,12,31.272727272727273,Digital Marketing,Beginner,101.62166666666666,9,0.5,1
U01878,nlopez,20,Female,christopher77@yahoo.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U01879,davidkemp,32,Female,jeffrey17@outlook.com,15,23.571428571428573,Finance,Advanced,157.86066666666665,8,0.3333333333333333,1
U01880,amy23,26,Female,jessica71@gmail.com,2,234.0,Design,Beginner,0.0,2,0.5,2
U01881,paulatanner,30,Male,thompsonsusan@gmail.com,1,0.0,Project Management,Advanced,346.71,1,0.0,0
U01882,amitchell,30,Female,sarah27@yahoo.com,3,71.0,Web Development,Advanced,31.736666666666668,2,0.0,0
U01883,william23,30,Female,turnershawn@gmail.com,1,0.0,Artificial Intelligence,Beginner,490.9,1,1.0,2
U01884,michelle01,20,Male,imartinez@hotmail.com,1,0.0,Project Management,Advanced,346.71,1,0.0,0
U01885,pwebb,25,Female,freyamanda@outlook.com,1,0.0,Project Management,Beginner,0.0,1,1.0,2
U01886,achavez,17,Male,monica77@hotmail.com,1,0.0,Marketing,Advanced,0.0,1,0.0,0
U01887,mcintoshdaniel,21,Female,obrown@outlook.com,1,0.0,Data Science,Beginner,0.0,1,1.0,2
U01888,jonathan59,15,Female,mmarshall@gmail.com,1,0.0,Cybersecurity,Intermediate,0.0,1,0.0,3
U01889,bradshawcarol,30,Female,sloanjeremy@outlook.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U01890,scampos,18,Female,pamelaoconnell@gmail.com,1,0.0,Finance,Advanced,0.0,1,0.0,0
U01891,darylmooney,35,Female,aliciamadden@gmail.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U01892,wmurphy,16,Male,carriebarnes@hotmail.com,1,0.0,Web Development,Beginner,0.0,1,1.0,2
U01893,michaelsloan,23,Female,debra53@outlook.com,12,21.181818181818183,Business,Beginner,108.1825,8,0.4166666666666667,1
U01894,richardsonchristopher,35,Male,marksjohn@gmail.com,1,0.0,Project Management,Beginner,0.0,1,1.0,2
U01895,danieldavis,35,Female,tinaburns@gmail.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U01896,rjones,32,Female,schultzcharles@gmail.com,12,32.18181818181818,Artificial Intelligence,Intermediate,143.36749999999998,9,0.4166666666666667,1
U01897,adixon,15,Female,feliciawallace@yahoo.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U01898,gloria83,26,Male,michaelgonzalez@hotmail.com,1,0.0,Data Science,Advanced,117.68,1,0.0,0
U01899,bwall,25,Female,combsmaria@hotmail.com,2,37.0,Programming,Beginner,0.0,2,1.0,2
U01900,qwood,19,Male,williamschristopher@yahoo.com,11,33.9,Artificial Intelligence,Advanced,118.8690909090909,7,0.18181818181818182,1
U01901,nkim,23,Male,monique71@hotmail.com,1,0.0,Machine Learning,Advanced,0.0,1,0.0,0
U01902,parsonskathryn,30,Female,charlesbrown@gmail.com,1,0.0,Web Development,Advanced,57.32,1,0.0,0
U01903,sandersjacob,17,Female,jacqueline38@yahoo.com,13,28.166666666666668,Artificial Intelligence,Advanced,102.66923076923075,9,0.38461538461538464,1
U01904,lambertamy,17,Male,morgandavid@gmail.com,1,0.0,Business,Advanced,487.92,1,0.0,0
U01905,suttonlaura,24,Female,paul26@outlook.com,2,113.0,Artificial Intelligence,Beginner,245.45,2,1.0,2
U01906,hporter,19,Male,debrawilliams@hotmail.com,15,19.071428571428573,Marketing,Beginner,93.04599999999999,10,0.4,1
U01907,hmitchell,15,Male,adamsscott@outlook.com,2,207.0,Artificial Intelligence,Beginner,44.795,2,0.5,2
U01908,elizabethjackson,19,Male,natashaclark@hotmail.com,12,26.90909090909091,Web Development,Advanced,74.05583333333334,9,0.4166666666666667,1
U01909,sjennings,25,Male,tanya76@hotmail.com,3,67.0,Machine Learning,Advanced,12.63,3,0.0,0
U01910,leah34,28,Male,ashleyclark@outlook.com,1,0.0,Digital Marketing,Advanced,177.34,1,0.0,0
U01911,ywhitaker,22,Male,kimberly21@gmail.com,1,0.0,Data Science,Beginner,299.57,1,1.0,2
U01912,fletcherdestiny,24,Female,qberger@hotmail.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
U01913,ethan70,24,Male,qhiggins@hotmail.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U01914,ryanadkins,32,Female,christopher63@gmail.com,1,0.0,Design,Advanced,0.0,1,0.0,0
U01915,madisonwise,34,Female,salazarcindy@outlook.com,2,62.0,Artificial Intelligence,Advanced,226.7,2,0.0,0
U01916,annaliu,29,Male,autumnbest@hotmail.com,1,0.0,Data Science,Advanced,117.68,1,0.0,0
U01917,juanward,18,Female,solisadrian@yahoo.com,15,22.214285714285715,Data Science,Advanced,77.30266666666667,8,0.2,1
U01918,gfleming,23,Male,anthony16@hotmail.com,14,23.23076923076923,Data Science,Advanced,69.93714285714286,8,0.2857142857142857,1
U01919,kyleconway,16,Female,tonyahood@gmail.com,1,0.0,Programming,Beginner,0.0,1,1.0,2
U01920,matthewkennedy,33,Male,obriensara@yahoo.com,13,27.833333333333332,Data Science,Advanced,125.22,8,0.23076923076923078,1
U01921,nguyenkayla,24,Male,masonedward@hotmail.com,2,181.0,Artificial Intelligence,Beginner,0.0,2,1.0,2
U01922,jjohnson,21,Male,caitlin14@gmail.com,2,14.0,Cybersecurity,Beginner,0.0,2,0.5,2
U01923,travismartin,19,Male,jessica16@hotmail.com,1,0.0,Web Development,Advanced,57.32,1,0.0,0
U01924,rhonda09,20,Male,phillip05@yahoo.com,2,248.0,Artificial Intelligence,Beginner,44.795,2,0.5,2
U01925,bgarcia,33,Male,tburns@yahoo.com,1,0.0,Data Science,Beginner,299.57,1,1.0,2
U01926,harrisbobby,26,Female,parkerstephanie@hotmail.com,13,18.916666666666668,Machine Learning,Beginner,91.50230769230771,9,0.46153846153846156,1
U01927,psummers,27,Female,qholden@outlook.com,1,0.0,Data Science,Intermediate,0.0,1,0.0,3
